,Marital status,Course,Daytime/evening attendance,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Gender,Scholarship holder,Age at enrollment,Target
2335,1,5,1,1,1,1,4,4,1,1,19,Graduate
2336,1,17,0,1,22,14,10,5,1,0,40,Dropout
2337,1,8,1,1,1,28,10,10,1,0,25,Dropout
2338,1,7,1,1,23,28,6,10,1,0,20,Dropout
2339,1,7,1,1,13,14,10,10,1,0,20,Enrolled
2340,1,4,1,1,22,27,10,11,1,0,43,Dropout
2341,1,7,1,1,22,14,10,5,1,0,18,Enrolled
2342,1,4,1,1,2,4,5,2,1,0,35,Graduate
2343,1,17,0,1,22,14,10,5,1,0,23,Graduate
2344,1,12,1,1,3,3,3,3,1,0,19,Graduate
2345,1,6,1,1,1,14,4,9,1,1,21,Graduate
2346,1,14,1,1,3,14,5,9,1,0,19,Enrolled
2347,1,7,1,1,1,1,5,4,1,0,20,Graduate
2348,1,14,1,1,13,14,4,4,1,1,30,Dropout
2349,4,11,1,1,22,14,10,10,1,0,44,Graduate
2350,1,12,1,1,13,3,5,10,1,0,19,Graduate
2351,1,8,1,1,2,1,4,7,1,0,22,Graduate
2352,1,8,1,1,3,3,2,3,1,0,18,Graduate
2353,1,14,1,1,22,27,10,10,1,1,21,Graduate
2354,1,6,1,1,22,14,12,12,1,0,18,Dropout
2355,1,14,1,1,3,1,3,4,1,0,18,Graduate
2356,1,2,1,1,1,1,5,4,1,0,19,Graduate
2357,1,4,1,1,1,28,7,7,1,0,21,Dropout
2358,1,4,1,1,3,3,3,3,1,0,31,Graduate
2359,1,11,1,1,1,1,3,4,1,0,21,Dropout
2360,1,7,1,1,13,14,10,8,1,0,24,Enrolled
2361,1,15,1,1,13,6,5,4,1,0,27,Dropout
2362,1,9,1,1,13,14,10,10,1,0,20,Graduate
2363,1,7,1,1,1,14,5,6,1,0,22,Enrolled
2364,1,4,1,1,13,14,10,10,1,1,19,Enrolled
2365,1,15,1,1,1,1,5,8,1,0,19,Graduate
2366,1,2,1,1,1,1,8,5,1,0,23,Enrolled
2367,1,8,1,1,10,10,3,9,1,0,18,Graduate
2368,1,15,1,1,3,2,5,7,1,0,29,Enrolled
2369,1,8,1,1,1,14,5,6,1,0,29,Dropout
2370,1,4,1,1,1,1,5,6,1,0,20,Enrolled
2371,1,2,1,1,13,3,10,3,1,1,19,Graduate
2372,1,2,1,1,3,29,3,6,1,0,22,Enrolled
2373,1,14,1,1,3,1,4,6,1,0,20,Enrolled
2374,1,8,1,1,13,14,10,6,1,0,24,Enrolled
2375,1,14,1,1,22,27,6,9,1,0,21,Dropout
2376,1,9,1,1,22,1,8,4,1,1,25,Graduate
2377,1,9,1,1,22,27,10,10,1,0,32,Dropout
2378,1,17,0,1,3,4,3,3,1,0,26,Dropout
2379,1,8,1,1,2,27,10,8,1,1,18,Graduate
2380,1,11,1,1,1,14,5,8,1,1,19,Graduate
2381,1,5,1,1,13,28,6,8,1,1,19,Graduate
2382,1,7,1,1,1,1,5,5,1,0,27,Dropout
2383,1,4,1,1,13,1,10,10,1,0,21,Enrolled
2384,1,7,1,1,13,1,5,6,1,0,20,Enrolled
2385,1,5,1,1,13,28,5,1,1,0,21,Graduate
2386,1,15,1,1,22,3,6,3,1,0,22,Enrolled
2387,1,2,1,1,1,28,6,8,1,0,19,Graduate
2388,1,9,1,1,23,14,6,6,1,1,18,Dropout
2389,1,10,1,1,13,1,6,6,1,0,28,Dropout
2390,2,4,1,1,1,27,10,2,1,0,25,Dropout
2391,1,4,1,1,22,1,6,5,1,0,25,Dropout
2392,1,9,1,1,23,14,10,6,1,0,18,Enrolled
2393,1,11,1,1,4,14,5,6,1,0,26,Dropout
2394,1,9,1,1,22,27,7,6,1,1,18,Graduate
2395,1,15,1,1,13,28,10,8,1,0,22,Enrolled
2396,1,4,1,1,1,3,5,6,1,0,25,Dropout
2397,1,15,1,1,3,1,5,5,1,0,19,Enrolled
2398,1,15,1,1,3,14,3,4,1,0,19,Graduate
2399,1,12,1,1,1,1,6,6,1,0,19,Graduate
2400,4,3,0,1,1,27,10,2,1,0,45,Dropout
2401,2,17,0,1,22,27,10,10,1,0,52,Graduate
2402,1,9,1,1,13,14,10,4,1,0,20,Dropout
2403,1,12,1,1,23,27,6,11,1,0,19,Graduate
2404,1,12,1,1,1,28,10,10,1,0,21,Dropout
2405,2,3,0,1,22,27,10,10,1,0,35,Graduate
2406,2,2,1,1,22,27,8,8,1,0,36,Graduate
2407,4,12,1,1,22,28,6,6,1,0,47,Dropout
2408,1,17,0,1,28,30,3,3,1,0,22,Dropout
2409,2,17,0,1,22,27,10,10,1,0,41,Dropout
2410,1,7,1,1,19,24,12,12,1,0,26,Dropout
2411,2,3,0,1,19,24,12,12,0,0,51,Dropout
2412,2,17,0,1,22,27,10,10,0,0,43,Enrolled
2413,2,3,0,1,19,24,1,1,0,0,41,Graduate
2414,1,9,1,1,19,27,10,10,1,0,23,Graduate
2415,1,10,1,1,19,21,1,6,1,0,22,Dropout
2416,1,5,1,1,22,27,10,10,1,1,25,Dropout
2417,1,17,0,1,22,27,10,10,1,0,25,Graduate
2418,1,2,1,1,1,14,10,10,1,1,22,Graduate
2419,1,4,1,3,1,1,30,29,1,0,24,Enrolled
2420,1,6,1,1,23,28,10,11,1,0,47,Dropout
2421,2,17,0,1,22,27,6,6,1,0,41,Dropout
2422,1,4,1,1,22,27,10,10,1,0,43,Graduate
2423,1,4,1,1,1,27,10,9,1,0,29,Dropout
2424,1,7,1,1,22,27,6,6,1,0,30,Dropout
2425,1,9,1,1,13,28,10,10,1,0,26,Dropout
2426,1,17,0,1,13,28,10,10,1,0,27,Dropout
2427,2,14,1,1,22,27,10,10,1,1,36,Graduate
2428,1,4,1,1,1,14,5,11,1,0,29,Dropout
2429,1,7,1,1,19,24,1,1,1,0,35,Dropout
2430,1,15,1,1,23,28,7,4,1,1,18,Graduate
2431,1,17,0,1,23,27,10,10,1,1,24,Graduate
2432,1,15,1,1,23,28,10,8,1,1,18,Dropout
2433,1,7,1,1,23,27,6,8,1,0,18,Enrolled
2434,2,6,1,1,22,27,10,8,1,0,21,Enrolled
2435,1,7,1,1,23,27,6,9,1,0,21,Graduate
2436,1,4,1,1,1,3,3,7,1,0,32,Graduate
2437,1,7,1,1,22,27,10,6,1,1,22,Dropout
2438,1,4,1,1,1,28,10,8,1,0,32,Dropout
2439,1,14,1,1,19,24,1,1,1,0,35,Dropout
2440,1,9,1,1,1,28,5,8,1,0,23,Dropout
2441,1,3,0,1,22,27,7,7,1,0,39,Enrolled
2442,2,14,1,1,19,24,1,1,1,0,35,Dropout
2443,2,4,1,1,3,14,5,7,1,0,32,Graduate
2444,1,16,1,1,19,24,1,1,1,0,20,Dropout
2445,1,12,1,1,22,27,10,10,1,0,34,Enrolled
2446,1,17,0,1,22,27,7,7,1,0,44,Dropout
2447,2,11,1,1,22,14,10,11,1,0,53,Graduate
2448,1,7,1,1,22,27,10,5,1,0,28,Dropout
2449,1,17,0,1,22,27,10,10,1,0,31,Dropout
2450,1,2,1,1,1,28,6,10,1,0,18,Enrolled
2451,1,4,1,1,1,3,10,11,1,0,44,Dropout
2452,1,6,1,1,1,1,10,10,1,0,19,Graduate
2453,1,2,1,12,1,1,3,10,1,0,21,Enrolled
2454,1,7,1,1,3,14,4,6,1,1,18,Dropout
2455,1,4,1,1,13,14,6,6,1,0,20,Graduate
2456,1,5,1,1,22,27,8,8,1,0,55,Graduate
2457,1,9,1,1,13,27,5,9,1,0,27,Enrolled
2458,1,7,1,1,10,14,6,6,1,0,19,Dropout
2459,1,9,1,1,13,27,10,10,1,0,18,Graduate
2460,2,15,1,1,22,27,8,5,1,0,43,Dropout
2461,1,11,1,1,13,14,10,7,1,0,18,Dropout
2462,1,2,1,1,3,3,3,3,1,0,18,Dropout
2463,1,11,1,1,22,28,10,10,1,1,20,Dropout
2464,2,17,0,1,22,14,10,10,1,0,29,Dropout
2465,1,8,1,1,22,27,10,11,1,0,44,Dropout
2466,1,7,1,1,22,27,10,10,1,0,18,Enrolled
2467,1,4,1,1,22,27,10,2,1,1,20,Enrolled
2468,1,5,1,1,23,27,9,8,1,0,20,Dropout
2469,2,9,1,1,22,27,10,10,1,0,36,Dropout
2470,1,8,1,1,5,1,3,6,1,0,19,Enrolled
2471,2,6,1,1,22,27,12,12,1,0,29,Dropout
2472,1,14,1,1,1,1,10,10,1,0,18,Dropout
2473,1,4,1,1,1,1,2,7,1,0,24,Dropout
2474,1,15,1,1,3,14,3,6,1,0,20,Graduate
2475,2,3,0,1,13,27,10,10,1,0,45,Dropout
2476,1,12,1,1,23,27,5,5,1,1,28,Graduate
2477,1,11,1,1,13,28,10,10,1,0,23,Enrolled
2478,1,12,1,1,1,14,5,8,1,0,18,Graduate
2479,1,9,1,1,13,14,10,5,1,0,23,Dropout
2480,1,2,1,1,3,3,3,3,1,0,22,Enrolled
2481,1,5,1,1,13,14,6,6,1,1,22,Graduate
2482,1,17,0,1,22,28,6,6,1,0,33,Graduate
2483,1,4,1,1,1,28,10,7,1,0,21,Graduate
2484,2,9,1,1,22,27,10,6,1,0,45,Graduate
2485,2,4,1,1,22,27,10,10,1,0,44,Dropout
2486,4,14,1,1,13,14,12,13,1,0,42,Dropout
2487,1,9,1,1,13,1,10,8,1,0,20,Dropout
2488,1,9,1,1,13,28,6,7,1,0,20,Enrolled
2489,1,11,1,1,1,28,3,9,1,1,20,Graduate
2490,1,15,1,1,1,1,5,5,1,0,20,Enrolled
2491,1,9,1,1,1,1,10,7,1,0,19,Enrolled
2492,1,3,0,1,1,1,5,5,1,0,26,Dropout
2493,2,4,1,1,22,27,9,8,1,0,31,Graduate
2494,1,15,1,1,1,14,10,10,1,1,19,Graduate
2495,1,15,1,1,22,27,1,1,1,0,28,Graduate
2496,1,2,1,1,13,27,10,10,1,1,20,Graduate
2497,2,3,0,1,22,1,10,11,0,0,43,Graduate
2498,1,2,1,17,1,14,3,8,1,1,25,Dropout
2499,1,10,1,1,22,27,10,10,0,0,40,Dropout
2500,1,6,1,3,5,4,2,2,0,0,20,Graduate
2501,2,3,0,1,22,27,10,2,0,0,46,Graduate
2502,1,1,1,1,13,27,6,8,0,0,26,Graduate
2503,2,12,1,1,3,1,6,6,0,1,34,Graduate
2504,1,16,1,1,23,27,10,6,0,0,19,Dropout
2505,1,12,1,1,13,14,10,10,0,1,18,Graduate
2506,1,13,1,1,13,14,5,10,0,0,18,Graduate
2507,1,3,0,1,23,27,10,8,1,1,37,Graduate
2508,1,2,1,1,13,28,10,8,1,1,23,Graduate
2509,1,5,1,1,13,28,10,8,1,0,26,Graduate
2510,1,15,1,9,13,28,4,6,0,0,18,Dropout
2511,1,12,1,20,3,2,14,5,0,0,18,Enrolled
2512,1,12,1,1,3,3,3,3,0,0,19,Graduate
2513,1,6,1,9,13,1,5,10,0,0,18,Graduate
2514,1,14,1,1,1,3,5,4,0,0,19,Dropout
2515,1,7,1,15,1,1,29,36,1,0,20,Enrolled
2516,1,5,1,1,1,1,2,6,0,1,22,Graduate
2517,1,12,1,1,13,1,10,6,0,1,18,Graduate
2518,1,11,1,1,13,29,6,5,0,1,18,Graduate
2519,1,15,1,1,23,28,6,6,0,1,18,Graduate
2520,1,11,1,1,23,27,6,8,0,1,18,Graduate
2521,1,11,1,1,4,3,8,5,0,0,18,Graduate
2522,1,12,1,1,1,14,8,8,0,1,19,Graduate
2523,1,16,1,1,13,1,6,6,0,0,20,Dropout
2524,1,10,1,1,1,14,10,6,0,1,19,Dropout
2525,1,6,1,1,3,1,5,8,0,0,18,Graduate
2526,1,5,1,1,1,1,10,8,0,1,18,Dropout
2527,1,12,1,1,13,14,8,8,0,1,18,Graduate
2528,1,15,1,1,3,28,3,7,0,0,18,Graduate
2529,1,9,1,1,13,28,5,9,0,1,18,Graduate
2530,1,15,1,1,1,1,5,8,0,0,18,Graduate
2531,1,4,1,1,22,28,10,7,0,1,20,Graduate
2532,1,10,1,1,23,27,4,6,0,1,19,Graduate
2533,1,8,1,1,2,14,3,7,0,1,18,Enrolled
2534,1,10,1,1,23,28,9,8,0,1,19,Graduate
2535,1,16,1,1,3,1,2,6,0,0,19,Enrolled
2536,1,8,1,14,3,4,4,3,0,0,19,Enrolled
2537,1,14,1,1,13,14,8,8,0,0,19,Graduate
2538,1,14,1,12,27,1,3,8,0,0,20,Graduate
2539,1,8,1,1,23,14,10,6,0,1,18,Graduate
2540,1,9,1,1,1,29,5,8,0,0,33,Dropout
2541,1,16,1,1,13,14,5,6,0,1,19,Dropout
2542,1,13,1,1,1,1,10,10,0,1,18,Graduate
2543,1,5,1,1,13,1,5,4,0,0,19,Dropout
2544,1,4,1,1,23,28,7,4,0,0,19,Enrolled
2545,1,15,1,1,3,1,3,9,0,0,18,Graduate
2546,1,10,1,1,13,14,10,6,0,0,20,Graduate
2547,1,12,1,1,13,27,8,8,0,0,19,Graduate
2548,1,15,1,1,13,14,10,10,1,1,18,Graduate
2549,1,11,1,1,1,2,6,4,1,1,19,Dropout
2550,1,3,0,9,22,27,10,10,0,0,25,Graduate
2551,1,5,1,1,3,3,5,5,0,1,20,Enrolled
2552,1,3,0,1,23,27,6,6,0,0,19,Graduate
2553,1,17,0,1,19,24,1,1,1,0,33,Dropout
2554,1,7,1,1,13,28,32,39,1,0,18,Enrolled
2555,1,7,1,1,13,27,6,9,1,0,18,Enrolled
2556,1,9,1,12,1,1,3,4,0,0,19,Graduate
2557,1,2,1,1,3,3,3,3,0,0,18,Enrolled
2558,1,9,1,1,23,14,20,36,0,0,19,Enrolled
2559,1,15,1,1,13,1,6,11,0,0,18,Dropout
2560,1,16,1,1,3,14,3,8,0,0,18,Graduate
2561,1,12,1,1,13,27,8,8,0,0,18,Graduate
2562,2,12,1,1,23,28,3,11,0,0,37,Dropout
2563,1,10,1,1,23,1,3,5,0,0,20,Enrolled
2564,1,11,1,14,22,27,6,6,0,1,20,Graduate
2565,1,10,1,12,13,14,10,7,1,0,21,Graduate
2566,1,12,1,1,23,1,6,5,0,1,18,Graduate
2567,1,3,0,1,13,1,10,9,0,0,26,Enrolled
2568,1,9,1,1,22,27,10,8,0,0,41,Enrolled
2569,1,15,1,1,13,1,4,10,0,1,18,Graduate
2570,1,12,1,1,13,27,10,8,0,0,18,Graduate
2571,1,12,1,1,23,28,10,10,0,0,31,Graduate
2572,1,10,1,1,1,1,5,11,0,0,23,Graduate
2573,1,12,1,1,22,14,10,10,0,0,19,Graduate
2574,1,15,1,1,22,28,5,10,0,1,20,Graduate
2575,2,3,0,1,22,27,8,6,0,0,40,Graduate
2576,1,6,1,1,22,27,10,10,0,0,32,Dropout
2577,1,11,1,1,22,27,10,8,0,0,24,Dropout
2578,1,12,1,1,13,27,6,9,0,0,18,Graduate
2579,1,10,1,1,22,27,10,10,0,0,18,Graduate
2580,1,10,1,1,13,27,5,8,0,1,18,Graduate
2581,1,4,1,1,23,28,5,8,0,0,27,Dropout
2582,1,9,1,1,23,27,10,6,0,0,18,Graduate
2583,1,17,0,1,13,27,10,9,0,0,26,Enrolled
2584,1,16,1,1,13,10,10,5,0,0,19,Graduate
2585,1,3,0,1,22,24,1,1,0,0,19,Graduate
2586,1,9,1,1,1,27,6,6,0,0,21,Enrolled
2587,1,9,1,1,1,14,5,7,0,0,24,Enrolled
2588,1,16,1,1,22,27,10,11,0,0,20,Dropout
2589,1,16,1,1,13,1,6,10,0,0,18,Enrolled
2590,1,4,1,1,13,14,10,10,0,0,30,Dropout
2591,1,16,1,1,13,27,10,10,0,0,22,Enrolled
2592,1,9,1,1,22,14,10,9,0,0,21,Graduate
2593,1,13,1,1,13,14,5,6,0,0,26,Dropout
2594,1,9,1,1,13,14,8,8,0,0,23,Enrolled
2595,1,5,1,1,13,27,6,10,0,1,18,Graduate
2596,1,5,1,1,1,27,6,10,0,0,21,Dropout
2597,1,2,1,1,13,28,10,10,0,1,18,Dropout
2598,1,6,1,1,13,27,6,6,0,0,21,Enrolled
2599,1,16,1,1,23,28,8,8,0,0,18,Enrolled
2600,1,16,1,1,22,27,6,10,0,1,19,Dropout
2601,1,11,1,1,1,1,5,10,0,0,22,Enrolled
2602,1,10,1,1,23,14,6,9,0,0,19,Graduate
2603,1,6,1,1,23,27,10,9,0,0,19,Dropout
2604,1,10,1,1,22,27,8,6,0,0,19,Dropout
2605,2,6,1,1,22,27,30,43,0,0,27,Graduate
2606,1,6,1,1,22,27,6,6,0,0,22,Graduate
2607,1,15,1,1,22,1,10,8,0,0,18,Dropout
2608,1,11,1,1,23,28,6,6,0,0,20,Graduate
2609,2,17,0,1,22,27,10,10,0,0,34,Dropout
2610,1,12,1,1,1,28,6,9,0,0,18,Graduate
2611,1,15,1,1,1,1,6,6,1,0,20,Graduate
2612,1,8,1,14,1,14,6,6,0,0,20,Graduate
2613,1,17,0,1,1,28,5,10,1,0,25,Dropout
2614,1,7,1,1,3,14,3,10,1,0,18,Dropout
2615,1,8,1,1,1,1,10,10,1,0,18,Dropout
2616,1,16,1,1,13,28,6,8,0,1,18,Dropout
2617,1,11,1,1,1,14,6,5,0,1,19,Graduate
2618,1,16,1,1,23,14,6,6,0,1,19,Dropout
2619,1,10,1,1,1,1,6,6,0,1,21,Graduate
2620,1,5,1,1,3,2,3,3,0,0,29,Enrolled
2621,1,5,1,1,1,27,10,10,0,1,20,Graduate
2622,1,3,0,1,13,27,19,44,0,1,21,Graduate
2623,1,17,0,14,22,27,10,9,0,0,34,Dropout
2624,1,15,1,9,1,27,4,10,0,0,20,Graduate
2625,1,17,0,1,22,27,10,10,1,0,24,Dropout
2626,1,12,1,1,1,1,5,4,1,0,18,Graduate
2627,1,12,1,1,1,14,5,5,1,0,19,Enrolled
2628,1,9,1,1,1,14,8,8,1,1,18,Enrolled
2629,1,17,0,1,23,28,10,6,1,0,28,Enrolled
2630,1,17,0,1,1,1,10,8,1,0,28,Dropout
2631,1,11,1,1,23,28,1,6,1,0,20,Dropout
2632,1,12,1,1,1,1,8,5,1,0,22,Graduate
2633,1,12,1,1,13,1,5,5,1,0,19,Graduate
2634,1,14,1,1,1,14,8,6,1,0,20,Enrolled
2635,1,13,1,1,3,1,3,5,1,0,26,Dropout
2636,1,11,1,1,22,27,10,10,1,0,21,Dropout
2637,1,2,1,1,3,3,3,3,1,0,18,Graduate
2638,1,9,1,1,22,28,10,8,1,0,18,Graduate
2639,1,2,1,1,13,14,5,8,1,0,22,Graduate
2640,2,7,1,1,22,27,10,10,1,0,36,Dropout
2641,1,15,1,1,23,28,10,10,1,1,20,Graduate
2642,1,14,1,1,3,4,3,3,1,0,20,Dropout
2643,1,17,0,1,22,1,6,5,1,0,25,Dropout
2644,1,4,1,1,22,14,7,5,1,0,35,Graduate
2645,1,2,1,1,1,27,8,8,1,0,22,Dropout
2646,1,5,1,1,3,29,4,8,1,0,26,Enrolled
2647,1,4,1,1,23,28,10,6,1,0,20,Dropout
2648,1,3,0,1,22,1,10,11,1,0,50,Dropout
2649,1,12,1,1,13,28,10,9,1,0,20,Dropout
2650,1,12,1,1,3,1,3,9,1,0,20,Enrolled
2651,1,4,1,1,3,14,3,11,1,0,35,Dropout
2652,1,14,1,1,3,14,5,6,1,1,19,Graduate
2653,2,9,1,1,22,27,6,8,1,0,43,Dropout
2654,1,12,1,1,3,28,3,2,1,0,19,Graduate
2655,1,12,1,1,22,27,10,10,1,0,25,Graduate
2656,1,2,1,1,1,3,6,11,1,0,19,Graduate
2657,1,16,1,1,1,14,10,10,1,1,20,Enrolled
2658,1,2,1,1,23,27,6,6,1,0,22,Dropout
2659,1,11,1,1,22,27,4,4,1,1,19,Dropout
2660,2,17,0,1,13,27,4,10,1,0,32,Dropout
2661,2,15,1,1,22,27,10,8,1,0,57,Graduate
2662,1,12,1,1,1,14,4,6,1,0,20,Dropout
2663,1,17,0,1,1,1,6,6,1,0,38,Dropout
2664,2,17,0,1,22,3,10,4,1,0,45,Graduate
2665,2,15,1,1,22,27,10,11,1,0,43,Dropout
2666,1,5,1,1,23,1,10,10,1,0,19,Graduate
2667,2,17,0,1,13,14,5,5,1,0,49,Dropout
2668,2,12,1,1,22,28,10,8,1,0,43,Enrolled
2669,1,3,0,1,22,28,10,10,1,0,34,Dropout
2670,1,7,1,1,13,14,6,6,1,0,18,Enrolled
2671,2,17,0,1,23,28,2,5,1,0,43,Graduate
2672,1,11,1,1,13,1,10,9,1,0,21,Dropout
2673,2,17,0,1,19,24,13,13,1,0,40,Enrolled
2674,1,14,1,1,13,27,6,6,1,1,19,Graduate
2675,1,11,1,1,22,27,2,2,1,0,27,Enrolled
2676,2,13,1,1,22,27,10,7,1,0,43,Dropout
2677,1,17,0,1,22,27,10,10,1,0,31,Graduate
2678,1,4,1,1,23,1,19,25,1,0,26,Enrolled
2679,1,17,0,1,22,28,28,16,1,0,34,Graduate
2680,4,12,1,1,19,24,1,1,1,0,30,Graduate
2681,2,12,1,1,23,28,8,9,1,0,36,Dropout
2682,1,17,0,1,22,27,7,8,1,0,46,Dropout
2683,1,6,1,1,1,14,6,10,1,0,22,Graduate
2684,1,4,1,1,1,14,6,10,1,0,27,Dropout
2685,1,7,1,1,1,28,20,43,1,0,20,Enrolled
2686,1,9,1,1,13,28,10,9,1,0,20,Enrolled
2687,1,7,1,1,13,14,12,12,1,0,31,Dropout
2688,1,7,1,1,22,14,10,10,1,0,20,Enrolled
2689,1,15,1,1,1,28,12,9,1,0,21,Dropout
2690,1,9,1,1,13,14,10,8,1,0,21,Dropout
2691,1,9,1,1,1,4,10,11,1,0,19,Graduate
2692,1,9,1,1,13,14,5,5,1,1,20,Graduate
2693,1,4,1,1,23,1,10,5,1,0,18,Graduate
2694,1,15,1,1,1,1,5,4,1,1,18,Graduate
2695,1,12,1,1,1,2,22,21,1,0,30,Enrolled
2696,1,11,1,1,13,14,4,2,1,0,34,Dropout
2697,1,14,1,1,13,14,29,36,1,0,21,Enrolled
2698,1,5,1,1,22,1,10,8,1,0,20,Dropout
2699,1,12,1,1,22,27,10,10,1,0,18,Graduate
2700,1,2,1,1,1,1,5,4,1,0,21,Dropout
2701,2,4,1,1,3,1,3,3,1,0,26,Dropout
2702,1,7,1,1,23,14,8,4,1,0,20,Dropout
2703,1,4,1,1,1,28,2,10,1,0,25,Dropout
2704,1,14,1,1,1,1,5,5,1,0,19,Enrolled
2705,1,9,1,1,13,5,5,2,1,0,24,Dropout
2706,1,8,1,1,3,3,3,3,1,0,20,Graduate
2707,1,9,1,1,1,3,10,6,1,0,20,Dropout
2708,1,5,1,1,3,1,10,7,0,0,18,Graduate
2709,4,13,1,1,13,3,10,3,0,0,25,Enrolled
2710,1,11,1,1,23,27,10,7,0,0,22,Graduate
2711,1,3,0,1,22,27,1,7,0,0,41,Dropout
2712,1,9,1,1,22,28,8,10,0,1,19,Dropout
2713,1,8,1,1,3,3,4,5,0,0,21,Graduate
2714,1,6,1,1,1,1,6,6,0,0,30,Dropout
2715,1,12,1,1,23,28,10,10,0,1,21,Graduate
2716,2,13,1,1,13,28,10,10,0,1,26,Enrolled
2717,1,14,1,14,1,1,10,5,0,0,21,Graduate
2718,1,12,1,1,1,1,4,5,0,0,18,Graduate
2719,1,6,1,1,3,1,2,5,0,1,19,Graduate
2720,1,6,1,1,1,28,10,9,0,1,18,Graduate
2721,1,9,1,1,2,3,3,3,0,0,19,Enrolled
2722,1,6,1,1,3,3,3,6,0,0,21,Enrolled
2723,1,9,1,1,13,1,10,4,0,1,18,Dropout
2724,1,12,1,1,22,27,8,8,0,1,24,Graduate
2725,1,8,1,1,4,5,3,3,0,0,21,Enrolled
2726,1,6,1,1,13,14,10,10,0,0,23,Graduate
2727,1,12,1,1,23,14,6,8,0,1,18,Graduate
2728,1,6,1,1,4,1,3,10,0,0,26,Enrolled
2729,1,8,1,1,23,28,6,9,0,0,20,Graduate
2730,1,10,1,1,4,1,6,6,0,0,18,Graduate
2731,1,10,1,1,2,10,4,11,0,0,20,Graduate
2732,1,12,1,1,13,14,5,5,0,0,20,Enrolled
2733,1,10,1,1,1,14,5,11,0,0,18,Enrolled
2734,1,15,1,1,1,10,10,11,0,1,22,Graduate
2735,1,12,1,1,22,27,10,10,0,0,20,Graduate
2736,1,12,1,1,1,27,10,10,0,1,19,Graduate
2737,1,8,1,1,3,1,3,5,0,0,18,Dropout
2738,1,9,1,1,23,27,7,7,0,0,18,Graduate
2739,1,6,1,1,22,1,10,10,0,1,19,Graduate
2740,1,5,1,1,13,28,10,10,0,1,19,Graduate
2741,1,3,0,1,19,24,1,1,0,0,24,Graduate
2742,1,10,1,1,22,27,5,5,0,0,21,Graduate
2743,1,10,1,1,1,1,4,4,0,1,20,Graduate
2744,1,11,1,1,13,14,5,8,0,1,28,Dropout
2745,1,16,1,1,22,14,10,9,0,0,21,Graduate
2746,1,12,1,1,22,28,29,35,1,0,20,Enrolled
2747,1,4,1,1,3,2,3,7,1,0,36,Dropout
2748,2,17,0,1,22,27,10,10,1,0,42,Dropout
2749,2,17,0,1,22,27,10,8,1,0,47,Dropout
2750,1,7,1,1,1,28,5,8,1,0,25,Dropout
2751,1,14,1,1,1,27,4,6,1,1,25,Graduate
2752,2,3,0,1,13,27,7,9,1,0,48,Dropout
2753,1,17,0,1,23,28,10,8,1,1,32,Graduate
2754,1,17,0,1,23,28,10,8,1,0,38,Dropout
2755,1,10,1,1,22,27,6,6,1,0,37,Graduate
2756,1,9,1,1,22,27,10,10,1,0,26,Dropout
2757,1,6,1,1,3,5,3,3,1,0,23,Dropout
2758,1,4,1,1,23,14,4,6,1,0,23,Enrolled
2759,1,4,1,1,2,3,10,7,1,0,20,Enrolled
2760,1,12,1,1,3,28,4,8,1,0,26,Dropout
2761,1,3,0,1,22,27,10,6,0,0,45,Enrolled
2762,1,3,0,1,22,27,6,6,0,1,26,Enrolled
2763,1,3,0,1,7,7,12,12,0,0,26,Graduate
2764,1,17,0,1,22,27,10,10,0,0,25,Enrolled
2765,1,12,1,1,1,1,5,5,0,0,18,Graduate
2766,1,12,1,1,22,27,8,8,0,0,27,Graduate
2767,6,3,0,1,13,1,6,12,0,0,24,Dropout
2768,1,9,1,1,23,14,7,11,0,0,20,Graduate
2769,1,12,1,1,1,14,10,9,0,1,18,Dropout
2770,1,13,1,1,13,28,8,8,0,1,18,Graduate
2771,1,12,1,1,22,27,10,10,0,0,18,Graduate
2772,1,12,1,1,13,27,4,9,1,0,19,Enrolled
2773,1,12,1,1,1,1,5,5,0,1,19,Graduate
2774,1,12,1,1,10,1,6,11,0,1,19,Enrolled
2775,1,12,1,1,23,27,10,6,0,0,18,Graduate
2776,1,2,1,1,13,27,10,10,0,1,18,Enrolled
2777,1,14,1,1,3,3,6,6,0,0,19,Enrolled
2778,1,4,1,1,1,27,5,10,0,0,23,Graduate
2779,1,10,1,1,13,14,5,8,0,1,21,Graduate
2780,1,12,1,1,23,28,6,8,0,1,18,Graduate
2781,1,16,1,1,19,27,10,10,0,0,20,Dropout
2782,1,15,1,1,13,27,6,6,0,0,23,Enrolled
2783,1,10,1,1,22,27,10,8,0,0,20,Enrolled
2784,1,5,1,1,22,27,6,8,0,1,18,Graduate
2785,1,3,0,1,22,27,10,8,0,0,29,Graduate
2786,1,15,1,1,23,1,6,5,1,0,28,Dropout
2787,1,14,1,1,22,27,8,8,1,0,19,Enrolled
2788,1,14,1,1,13,14,8,8,1,0,24,Dropout
2789,1,2,1,1,22,27,10,8,1,1,33,Dropout
2790,1,9,1,1,13,27,6,8,1,0,19,Dropout
2791,1,6,1,1,23,14,10,4,1,0,19,Graduate
2792,4,3,0,1,22,27,8,8,1,0,37,Graduate
2793,1,2,1,1,23,27,10,9,1,1,18,Graduate
2794,4,17,0,1,22,27,10,10,1,0,29,Enrolled
