Marital status,Daytime/evening attendance,Previous qualification,Nationality,Mother qualification,Father qualification,Tuition fees up to date,Gender,Scholarship holder,International,Age at enrollment,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
2,1,1,1,22,14,1,0,1,0,34,16.142857142857142,16.2,Graduate
1,1,1,1,23,27,1,0,1,0,18,11.785714285714286,11.785714285714286,Graduate
1,1,1,1,1,1,1,0,1,0,18,13.42375,13.42375,Graduate
1,1,1,1,23,28,1,0,0,0,20,12.5,14.166666666666666,Graduate
1,1,1,1,13,27,1,0,1,0,20,12.464285714285714,12.464285714285714,Graduate
1,0,1,1,23,28,1,0,0,0,23,12.375,12.6,Enrolled
1,1,1,1,22,27,1,0,0,0,28,10.0,0.0,Dropout
1,1,1,1,22,14,1,0,0,0,18,12.6,12.428571428571429,Enrolled
1,1,1,1,13,28,1,0,0,0,19,12.6,12.4,Graduate
2,1,1,1,23,27,1,0,0,0,34,10.0,12.0,Dropout
2,1,1,1,22,27,1,0,0,0,35,0.0,0.0,Dropout
1,0,15,1,22,27,1,0,0,0,32,11.6,12.333333333333334,Graduate
1,1,1,1,13,14,1,0,0,0,19,12.166666666666666,13.5,Graduate
1,1,1,1,1,14,1,0,0,0,18,13.6,12.666666666666666,Graduate
2,1,1,1,22,27,0,0,0,0,35,12.5,11.8,Dropout
1,0,1,1,1,10,1,1,1,0,24,12.25,11.5,Enrolled
1,1,1,1,13,27,1,0,1,0,20,11.714285714285714,12.625,Graduate
1,1,1,4,13,14,1,1,1,1,18,13.5,13.0,Graduate
1,1,1,1,23,14,1,1,1,0,20,13.024285714285714,13.024285714285714,Graduate
1,1,1,1,1,14,0,1,0,0,18,0.0,0.0,Dropout
1,1,1,1,13,14,1,1,1,0,18,17.333333333333332,18.571428571428573,Graduate
1,1,1,1,13,27,1,1,1,0,20,11.0,11.5,Graduate
1,1,1,1,13,28,1,1,0,0,19,13.666666666666666,12.5,Dropout
1,1,1,1,1,1,1,1,1,0,20,11.375,13.8,Enrolled
1,1,1,1,13,1,1,1,0,0,19,12.833333333333334,11.833333333333334,Graduate
1,1,1,1,21,27,1,1,0,0,20,12.6,11.5,Graduate
1,1,1,1,13,14,1,1,0,0,22,14.333333333333334,13.771428571428572,Graduate
1,1,1,1,1,14,1,1,1,0,18,13.5,13.625,Enrolled
1,1,1,1,23,28,1,1,0,0,19,14.285714285714286,14.285714285714286,Graduate
1,1,14,1,1,14,1,1,0,0,22,11.75,10.0,Dropout
1,1,1,4,4,10,1,1,0,1,20,14.8,17.6,Graduate
2,1,1,1,1,31,0,1,0,0,34,0.0,0.0,Dropout
2,0,12,1,1,1,1,1,0,0,24,10.0,0.0,Dropout
1,1,1,1,19,24,1,1,0,0,26,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,0,0,35,12.6,12.38,Dropout
1,0,1,1,2,27,1,1,0,0,22,12.428571428571429,11.8,Graduate
1,1,1,1,23,28,1,1,0,0,26,10.0,12.0,Enrolled
1,1,1,1,1,14,1,1,0,0,19,12.333333333333334,0.0,Dropout
1,1,1,1,3,14,0,1,0,0,19,0.0,0.0,Dropout
1,1,14,1,3,3,1,1,0,0,20,0.0,0.0,Graduate
1,1,1,1,3,3,1,1,0,0,21,12.1,13.333333333333334,Graduate
1,1,1,1,1,14,1,0,1,0,19,14.714285714285714,15.0,Graduate
1,1,1,1,13,14,1,0,0,0,18,12.666666666666666,12.833333333333334,Graduate
1,1,16,1,1,28,1,0,1,0,23,14.384615384615383,13.3,Graduate
1,1,1,1,13,28,1,0,1,0,18,13.4,12.2,Graduate
1,1,1,1,22,28,1,0,0,0,18,13.314285714285717,13.314285714285717,Graduate
1,1,1,1,23,28,1,0,0,0,19,11.98857142857143,11.98857142857143,Graduate
1,1,16,1,1,14,1,0,0,0,21,11.545454545454543,12.88888888888889,Graduate
1,1,1,1,22,27,1,0,1,0,18,16.46153846153846,13.875,Graduate
1,1,1,1,23,27,1,0,1,0,24,13.666666666666666,12.833333333333334,Graduate
1,1,1,1,3,29,1,0,0,0,18,12.65,13.411111111111111,Dropout
1,1,1,1,13,1,1,0,0,0,18,12.333333333333334,12.0,Enrolled
1,1,1,1,13,27,1,0,0,0,20,14.37,14.65,Graduate
1,1,1,1,1,14,1,0,0,0,19,12.0,11.75,Enrolled
1,1,1,1,19,28,0,0,1,0,18,12.0,10.666666666666666,Dropout
1,1,1,1,1,14,1,0,1,0,19,12.0,11.0,Dropout
1,1,1,1,1,28,1,0,0,0,19,12.6,11.2,Graduate
1,1,3,1,1,28,1,0,0,0,18,12.166666666666666,12.333333333333334,Graduate
1,1,1,1,13,1,1,0,0,0,20,13.5,14.0,Enrolled
1,1,1,1,23,28,1,0,1,0,18,13.76375,13.76375,Graduate
1,1,1,1,23,28,1,0,1,0,19,12.4,12.8,Graduate
1,1,1,1,3,28,1,0,0,0,18,10.666666666666666,12.0,Enrolled
1,1,1,1,22,27,1,0,0,0,18,14.333333333333334,14.333333333333334,Graduate
1,1,1,1,1,27,1,0,0,0,21,12.5,12.666666666666666,Enrolled
1,1,1,1,19,28,0,0,0,0,19,10.0,0.0,Dropout
1,1,1,1,1,1,1,0,0,0,21,14.69625,14.622222222222224,Graduate
1,1,1,1,4,1,1,0,0,0,18,11.5,13.75,Enrolled
1,1,1,1,13,28,1,0,1,0,18,12.855555555555556,13.9125,Graduate
1,1,1,1,1,1,1,0,0,0,18,13.7,13.994444444444444,Graduate
1,1,1,1,3,1,0,0,0,0,23,0.0,12.0,Dropout
1,1,1,1,13,27,1,0,0,0,20,11.2,12.0,Enrolled
1,1,1,1,23,28,1,0,0,0,18,13.285714285714286,13.333333333333334,Graduate
1,1,1,1,1,14,1,0,0,0,19,13.0,10.4,Enrolled
1,1,1,1,1,28,1,0,1,0,27,12.6,11.685714285714283,Enrolled
1,1,1,1,22,27,0,0,1,0,19,12.8,12.0,Enrolled
1,1,1,1,1,14,1,0,0,0,21,11.5,11.0,Dropout
1,1,1,1,22,28,1,0,1,0,19,11.4,11.4,Graduate
1,1,1,1,22,27,1,0,1,0,21,12.333333333333334,11.333333333333334,Graduate
1,1,1,1,13,14,1,0,0,0,18,12.8,12.2,Graduate
1,1,1,1,13,28,1,0,1,0,20,12.0,15.0,Graduate
1,1,1,1,22,27,1,0,1,0,18,13.0,13.5,Graduate
1,1,1,1,1,1,0,0,1,0,18,11.833333333333334,11.0,Dropout
1,1,1,1,1,3,1,0,0,0,18,14.0,13.333333333333334,Graduate
1,1,1,1,1,1,1,0,1,0,18,12.333333333333334,13.5,Graduate
1,1,1,1,1,1,1,0,1,0,19,13.04,12.5,Enrolled
1,1,16,1,13,28,0,0,0,0,23,13.166666666666666,13.333333333333334,Enrolled
1,1,12,1,13,14,1,0,1,0,24,12.5,12.833333333333334,Graduate
1,1,1,1,1,1,1,0,0,0,19,0.0,0.0,Graduate
1,1,1,1,13,14,1,0,0,0,18,15.657142857142857,15.657142857142857,Graduate
1,1,1,1,1,14,1,0,0,0,19,12.166666666666666,11.333333333333334,Graduate
1,1,1,1,23,14,1,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,1,28,1,0,1,0,20,10.6,11.166666666666666,Enrolled
1,1,1,1,1,10,1,0,0,0,20,13.428571428571429,12.666666666666666,Enrolled
1,1,1,1,19,27,1,0,0,0,26,11.75,0.0,Dropout
1,1,12,1,13,1,0,1,0,0,36,0.0,0.0,Dropout
1,1,1,1,1,1,0,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,13,27,0,1,0,0,27,0.0,0.0,Dropout
1,1,1,1,3,1,1,1,0,0,18,13.0,0.0,Dropout
1,1,1,1,22,28,1,1,1,0,18,13.331428571428573,13.331428571428573,Graduate
1,1,1,1,23,28,1,1,0,0,28,0.0,0.0,Dropout
1,1,14,1,13,1,1,1,0,0,21,0.0,0.0,Graduate
1,1,1,1,13,27,1,1,0,0,19,13.7,13.7,Graduate
1,1,7,1,6,16,0,1,0,0,26,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,0,0,20,13.454545454545457,13.875,Dropout
1,1,1,1,23,28,1,1,0,0,19,12.2,12.2,Graduate
1,1,1,1,13,14,1,1,0,0,21,10.0,11.0,Dropout
1,1,16,1,1,14,1,1,1,0,23,13.0,12.857142857142858,Graduate
1,0,13,1,23,27,1,1,0,0,29,12.0,14.0,Graduate
1,1,1,1,1,1,1,1,0,0,20,15.028571428571428,15.028571428571428,Graduate
1,1,1,1,1,14,1,1,0,0,18,12.0,11.714285714285714,Graduate
1,1,1,1,1,28,1,1,0,0,19,12.0,12.4,Graduate
1,1,3,1,1,27,0,1,0,0,23,13.666666666666666,11.333333333333334,Dropout
1,1,1,1,23,1,1,1,0,0,21,0.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,18,12.0,12.5,Enrolled
1,1,1,1,22,14,1,1,1,0,18,0.0,0.0,Graduate
1,1,1,1,13,27,0,1,0,0,21,14.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,3,14,1,1,0,0,21,12.375,12.583333333333334,Graduate
1,1,1,1,23,14,0,1,0,0,32,0.0,0.0,Dropout
1,1,3,1,1,14,1,1,0,0,27,11.421052631578949,11.076923076923077,Graduate
1,1,1,1,13,28,1,1,0,0,18,13.35,13.35,Graduate
1,1,1,1,1,1,1,1,1,0,24,15.0,16.0,Graduate
1,1,1,1,13,27,1,1,0,0,22,10.5,0.0,Dropout
1,1,1,1,2,3,0,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,0,0,19,13.25,11.833333333333334,Graduate
1,1,1,1,22,11,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,0,0,21,11.5,10.6,Enrolled
1,1,1,1,1,1,1,0,1,0,18,13.88125,13.88125,Graduate
1,1,1,1,3,14,1,0,0,0,18,11.333333333333334,12.6,Graduate
1,1,1,1,13,14,1,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,1,14,1,0,0,0,19,12.857142857142858,13.666666666666666,Graduate
1,1,1,1,23,28,1,0,0,0,19,11.6,12.5,Graduate
1,1,1,1,10,1,1,0,1,0,18,11.4,11.333333333333334,Graduate
1,1,1,1,1,1,1,0,0,0,20,13.333333333333334,13.0,Enrolled
1,1,14,1,10,27,1,0,1,0,22,13.571428571428571,13.77777777777778,Graduate
2,1,12,1,22,28,1,0,0,0,31,11.833333333333334,12.228571428571428,Graduate
1,1,1,1,13,14,1,0,1,0,19,14.428571428571429,14.142857142857142,Graduate
1,1,1,1,1,3,1,0,0,0,18,0.0,0.0,Enrolled
1,1,1,1,23,28,1,0,1,0,18,12.285714285714286,12.4,Graduate
1,1,1,1,10,1,1,0,0,0,21,14.4,13.8,Graduate
1,1,1,1,23,1,1,0,1,0,18,13.15,15.06875,Graduate
1,1,14,9,2,27,0,1,0,1,25,0.0,0.0,Dropout
1,1,1,14,1,3,1,1,0,1,21,0.0,0.0,Dropout
1,1,1,1,23,27,1,0,1,0,19,12.342857142857143,12.342857142857143,Graduate
1,1,1,1,23,1,1,0,0,0,19,12.2,10.8,Enrolled
1,1,1,1,9,24,1,0,0,0,22,10.5,11.0,Dropout
1,1,1,1,23,1,1,1,0,0,19,10.6,11.6,Graduate
1,0,12,1,22,27,1,0,0,0,58,0.0,0.0,Dropout
1,1,1,1,13,27,1,0,1,0,19,11.25,12.0,Graduate
1,1,1,9,22,27,1,1,0,1,23,10.5,11.7,Graduate
1,1,1,1,22,27,1,0,1,0,19,11.0,11.666666666666666,Enrolled
1,1,1,1,13,1,1,0,0,0,18,13.457142857142856,14.5125,Graduate
1,1,1,1,13,14,1,0,0,0,20,12.6,12.333333333333334,Graduate
1,1,1,1,13,14,0,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,3,14,1,0,0,0,18,13.666666666666666,13.6,Graduate
1,1,1,1,13,14,1,0,1,0,18,11.6,11.8,Graduate
1,1,1,1,23,28,1,0,0,0,24,12.571428571428571,12.833333333333334,Dropout
1,1,1,1,22,27,1,0,0,0,18,11.8,11.4,Dropout
1,1,1,1,1,28,1,0,1,0,19,11.6,12.666666666666666,Enrolled
1,1,1,1,13,28,1,0,1,0,19,11.333333333333334,11.833333333333334,Graduate
1,1,1,1,23,28,1,0,0,0,18,10.666666666666666,11.5,Graduate
1,1,1,1,13,27,1,0,0,0,18,13.5,13.4,Enrolled
1,1,1,1,13,14,1,0,1,0,19,0.0,0.0,Graduate
1,1,1,1,4,4,1,0,0,0,22,13.333333333333334,11.5,Graduate
1,1,1,1,2,27,1,0,0,0,19,13.4,13.5,Enrolled
3,1,1,1,22,27,1,0,1,0,21,10.2,12.25,Enrolled
1,1,1,1,13,28,1,0,1,0,21,13.0,12.833333333333334,Graduate
1,1,1,1,23,28,1,0,1,0,18,12.90857142857143,12.90857142857143,Graduate
1,1,1,1,1,10,1,0,0,0,20,12.0,10.0,Dropout
1,1,1,1,22,28,1,0,1,0,18,10.833333333333334,11.0,Enrolled
1,1,1,1,1,28,1,0,0,0,19,15.333333333333334,15.833333333333334,Graduate
1,1,1,1,1,28,1,0,1,0,18,12.816666666666668,12.875,Enrolled
1,1,1,14,26,1,0,1,0,1,26,13.0,14.0,Dropout
1,1,1,13,1,3,1,0,0,1,19,13.5,11.0,Enrolled
2,0,1,1,22,27,1,0,0,0,35,12.5,12.166666666666666,Graduate
1,1,1,1,1,1,1,0,1,0,19,13.0,14.333333333333334,Graduate
1,1,1,1,23,27,1,1,0,0,18,11.75,12.571428571428571,Graduate
1,1,1,1,13,14,1,1,0,0,19,12.5,14.25,Graduate
1,1,1,1,1,1,1,1,0,0,25,11.61111111111111,12.055555555555555,Graduate
1,1,1,1,1,1,1,1,0,0,18,14.0,14.666666666666666,Graduate
1,1,1,1,1,4,0,1,0,0,26,0.0,0.0,Dropout
1,0,1,1,1,1,1,1,0,0,34,13.8,13.833333333333334,Graduate
1,1,1,1,4,14,0,1,0,0,18,0.0,0.0,Dropout
1,1,1,1,3,20,0,1,0,0,18,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,1,0,18,12.25,12.333333333333334,Dropout
1,1,14,1,22,27,1,1,0,0,20,11.5,13.666666666666666,Dropout
1,1,14,1,1,14,1,1,0,0,25,12.571428571428571,12.555555555555555,Graduate
1,1,1,1,2,1,1,1,0,0,18,12.0,12.166666666666666,Dropout
1,1,1,1,13,27,1,1,0,0,19,12.0,12.307692307692308,Graduate
1,1,1,1,1,1,1,1,0,0,20,0.0,0.0,Dropout
1,1,1,1,13,27,1,1,1,0,20,12.0,11.166666666666666,Graduate
1,1,1,1,3,1,1,1,0,0,20,11.6,12.25,Enrolled
1,1,1,1,1,27,1,1,1,0,19,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,0,0,20,12.0,13.0,Enrolled
1,1,1,1,1,1,1,1,0,0,18,13.976666666666668,12.041666666666666,Enrolled
1,1,1,1,2,28,1,1,0,0,19,12.5,10.0,Enrolled
1,1,1,1,22,27,0,1,0,0,20,0.0,0.0,Dropout
1,1,1,1,23,27,1,1,0,0,24,10.5,12.5,Dropout
1,1,14,1,23,28,1,1,0,0,20,12.857142857142858,12.3,Graduate
1,1,1,1,3,14,1,1,0,0,19,11.666666666666666,12.0,Enrolled
1,1,1,1,1,14,1,1,0,0,23,13.0,10.0,Dropout
1,1,1,1,13,14,1,1,0,0,20,11.833333333333334,10.4,Enrolled
1,0,1,1,19,24,1,1,0,0,21,12.454545454545457,12.75,Graduate
1,1,1,1,8,10,1,1,0,0,20,11.0,0.0,Dropout
2,1,1,1,22,28,1,1,0,0,21,13.2,14.25,Enrolled
1,1,1,1,1,14,1,1,1,0,18,15.5,14.166666666666666,Graduate
1,1,1,1,1,1,1,1,0,0,18,12.333333333333334,13.666666666666666,Graduate
1,1,1,1,3,28,1,1,0,0,18,12.0,11.4,Enrolled
1,1,14,1,3,3,1,1,0,0,20,11.6,11.5,Enrolled
1,1,1,1,13,28,1,1,1,0,18,11.333333333333334,12.285714285714286,Graduate
1,1,1,1,22,27,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,1,3,1,1,0,0,20,12.0,12.5,Enrolled
1,1,1,1,13,28,1,1,0,0,19,12.0,12.6,Graduate
1,0,1,1,22,27,1,1,0,0,33,12.5,11.5,Dropout
1,1,1,1,2,1,1,1,0,0,21,13.666666666666666,13.0,Graduate
2,1,1,1,1,14,0,1,0,0,25,14.5,0.0,Dropout
1,1,1,1,1,1,1,1,1,0,20,13.2,0.0,Dropout
1,1,16,1,1,1,1,1,1,0,22,12.166666666666666,14.8,Dropout
4,1,12,1,22,27,1,0,0,0,39,11.25,11.333333333333334,Graduate
1,1,1,1,3,1,1,1,1,0,21,15.166666666666666,14.428571428571429,Graduate
1,1,1,1,1,1,1,0,1,0,19,11.166666666666666,13.4,Graduate
1,1,12,1,22,27,1,0,1,0,26,10.983333333333334,10.983333333333334,Graduate
1,1,1,1,13,1,1,0,1,0,19,10.75,11.5,Graduate
1,1,16,1,1,3,0,0,1,0,20,13.384615384615383,14.285714285714286,Graduate
1,1,1,1,1,27,1,0,1,0,25,11.285714285714286,12.2,Enrolled
1,0,1,1,13,27,1,1,0,0,24,0.0,0.0,Dropout
1,1,1,1,13,14,1,1,0,0,20,13.0,14.833333333333334,Graduate
2,1,1,1,22,27,1,1,0,0,29,16.11111111111111,13.5,Graduate
1,1,1,1,1,3,1,1,0,0,20,11.5,11.0,Graduate
1,1,14,1,3,4,1,1,0,0,20,10.75,10.5,Dropout
1,1,12,1,13,1,1,1,1,0,24,11.6,13.0,Graduate
1,1,12,1,1,3,1,1,0,0,24,0.0,0.0,Dropout
1,1,15,1,3,1,1,1,0,0,23,13.8,14.142857142857142,Graduate
1,1,1,1,1,27,1,1,0,0,20,13.585714285714284,14.6875,Graduate
1,1,1,1,1,1,1,1,0,0,19,13.857142857142858,13.0,Graduate
4,1,1,1,22,27,1,1,0,0,28,12.0,12.333333333333334,Enrolled
1,1,14,1,1,28,1,1,1,0,20,13.444444444444445,12.6,Graduate
1,1,1,1,23,27,1,1,0,0,18,14.0,13.857142857142858,Graduate
1,1,1,1,1,1,1,1,0,0,20,12.0,0.0,Dropout
2,0,1,1,22,14,1,1,0,0,33,14.2,13.833333333333334,Graduate
2,1,1,1,22,27,1,0,0,0,35,13.34,10.84,Enrolled
1,1,15,1,22,27,1,0,0,0,27,12.457142857142856,12.457142857142856,Enrolled
1,1,1,1,23,28,0,0,0,0,19,11.0,12.0,Dropout
1,0,1,14,22,14,1,0,1,1,31,10.5,10.5,Enrolled
1,1,1,1,13,27,1,1,0,0,19,0.0,0.0,Graduate
1,1,1,1,13,27,1,1,0,0,22,14.0,13.0,Graduate
1,1,1,16,1,1,1,0,0,1,39,0.0,0.0,Dropout
1,1,1,1,1,1,0,1,0,0,22,0.0,0.0,Dropout
2,0,1,1,22,14,1,1,0,0,47,10.0,12.5,Enrolled
1,1,1,1,13,27,1,1,1,0,19,0.0,0.0,Graduate
1,1,1,10,3,1,1,0,0,1,19,13.5,14.333333333333334,Graduate
1,1,1,1,13,27,1,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,13,27,1,0,1,0,21,13.38888888888889,14.88888888888889,Graduate
1,1,5,1,13,1,0,0,0,0,39,0.0,0.0,Dropout
1,1,1,1,13,1,1,1,0,0,19,13.583333333333334,13.583333333333334,Graduate
1,1,1,1,22,14,1,1,1,0,20,0.0,0.0,Enrolled
1,1,9,1,1,1,0,1,0,0,24,0.0,0.0,Dropout
1,0,1,1,13,14,1,1,0,0,27,10.0,0.0,Dropout
2,0,1,1,22,27,1,1,0,0,29,15.2,15.2,Graduate
1,1,1,1,13,1,1,1,0,0,20,12.8,0.0,Dropout
1,1,1,1,13,1,1,1,0,0,21,11.166666666666666,11.0,Dropout
1,1,1,1,3,2,1,1,0,0,18,0.0,0.0,Enrolled
1,1,1,1,1,1,1,1,0,0,19,12.828571428571427,12.828571428571427,Graduate
1,1,1,1,1,1,0,1,0,0,19,12.5,12.6,Dropout
1,1,1,1,22,27,1,1,1,0,28,10.0,12.4,Graduate
1,1,1,12,13,1,0,0,0,1,21,11.5,13.25,Graduate
1,1,1,10,3,3,0,0,0,1,23,11.328571428571427,11.328571428571427,Dropout
4,1,1,1,13,14,1,0,0,0,39,13.0,13.0,Enrolled
1,1,1,1,23,1,1,0,0,0,18,13.033333333333331,13.033333333333331,Graduate
2,1,1,14,22,27,1,0,0,1,59,12.166666666666666,11.75,Graduate
1,1,4,1,4,3,1,1,0,0,30,14.5,16.2,Enrolled
1,1,1,1,1,28,1,0,0,0,18,14.4,13.6,Graduate
2,0,14,1,22,27,1,0,0,0,41,12.25,12.5,Enrolled
1,1,1,1,22,14,1,0,0,0,27,0.0,0.0,Dropout
1,1,1,1,23,14,1,0,1,0,18,12.666666666666666,12.0,Graduate
1,1,1,1,23,14,0,0,0,0,20,12.0,11.666666666666666,Dropout
2,1,3,1,22,27,0,0,0,0,32,0.0,0.0,Dropout
1,1,1,1,23,27,1,0,0,0,19,11.666666666666666,10.8,Dropout
2,1,9,1,22,27,1,0,0,0,41,0.0,0.0,Dropout
4,0,1,1,13,14,1,0,0,0,38,10.0,0.0,Dropout
1,1,2,3,27,1,1,1,0,1,35,0.0,0.0,Dropout
1,0,1,1,19,24,1,0,0,0,27,12.25,12.0,Dropout
1,1,1,1,1,27,1,0,0,0,19,12.0,12.5,Graduate
1,1,1,1,13,27,0,0,0,0,18,12.6,11.8,Enrolled
2,0,7,1,19,24,0,0,0,0,39,0.0,0.0,Dropout
2,1,2,1,22,27,0,0,0,0,37,0.0,0.0,Dropout
5,1,1,1,23,28,0,0,0,0,37,0.0,0.0,Dropout
2,0,1,1,19,24,1,0,1,0,35,12.6875,12.0,Graduate
1,1,1,1,22,27,1,0,0,0,49,10.4,10.666666666666666,Graduate
1,1,15,1,22,27,1,0,0,0,52,10.466666666666669,10.923076923076923,Graduate
1,1,1,1,1,28,1,0,0,0,18,14.333333333333334,13.0,Graduate
1,0,1,1,22,27,1,0,1,0,30,14.666666666666666,14.333333333333334,Graduate
1,1,1,1,1,14,1,0,0,0,21,12.835714285714284,14.23125,Graduate
1,1,1,1,22,14,1,1,0,0,20,0.0,0.0,Dropout
1,1,1,1,1,28,1,1,0,0,18,0.0,0.0,Enrolled
1,1,1,1,22,27,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,3,14,1,1,0,0,18,13.24875,13.24875,Graduate
1,1,1,14,2,3,1,1,0,1,20,12.857142857142858,12.75,Enrolled
1,1,1,1,23,14,1,0,0,0,21,13.6,14.25,Enrolled
1,1,1,1,1,1,1,0,1,0,22,14.0,12.4,Graduate
1,1,14,1,13,14,0,0,0,0,20,12.0,11.0,Enrolled
1,1,1,1,22,1,1,0,0,0,20,13.166666666666666,14.0,Enrolled
1,1,1,1,1,14,1,0,1,0,19,13.625,12.166666666666666,Graduate
1,1,1,1,13,28,1,0,1,0,18,14.85,15.61111111111111,Graduate
1,1,1,1,1,14,1,1,0,0,21,10.75,11.4,Graduate
1,1,1,12,13,1,1,0,0,1,19,0.0,11.666666666666666,Enrolled
1,1,1,3,22,27,1,0,0,1,37,0.0,0.0,Dropout
2,0,1,1,22,27,1,0,0,0,45,14.0,13.857142857142858,Enrolled
1,1,12,1,22,27,0,1,0,0,38,0.0,0.0,Dropout
6,0,9,1,22,27,0,1,0,0,55,0.0,0.0,Dropout
5,1,1,1,22,27,0,0,0,0,28,13.0,11.75,Dropout
5,0,2,1,22,27,1,0,0,0,46,12.375,12.4,Graduate
1,1,1,1,13,14,1,0,0,0,22,0.0,0.0,Graduate
2,1,12,1,22,27,1,0,0,0,46,11.4,13.75,Dropout
1,0,1,1,13,27,1,0,0,0,28,11.25,13.0,Enrolled
1,1,1,1,22,14,0,0,0,0,18,13.0,12.0,Dropout
1,1,1,1,23,27,1,1,1,0,18,0.0,0.0,Enrolled
1,1,1,1,22,27,1,1,1,0,21,13.5,14.166666666666666,Graduate
1,1,1,1,1,3,1,0,0,0,18,11.0,11.0,Enrolled
1,0,1,1,13,27,1,0,0,0,34,0.0,11.0,Dropout
1,1,1,1,22,28,1,0,1,0,21,12.0,11.2,Dropout
1,1,1,1,22,14,1,0,1,0,18,13.0,13.0,Graduate
1,1,1,1,17,28,1,1,0,0,20,0.0,0.0,Graduate
1,1,1,1,23,27,1,0,0,0,18,12.0,12.25,Enrolled
1,1,1,1,1,2,1,1,0,0,21,11.166666666666666,10.8,Enrolled
1,1,1,1,22,27,1,1,0,0,19,10.5,12.0,Dropout
1,0,1,1,1,14,1,1,0,0,22,12.666666666666666,12.166666666666666,Graduate
1,1,14,1,1,14,1,1,0,0,23,11.0,0.0,Dropout
1,1,1,1,3,1,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,13,28,1,1,0,0,18,11.5,10.333333333333334,Enrolled
1,1,1,1,23,27,0,1,1,0,19,0.0,0.0,Dropout
1,1,1,1,1,28,1,1,0,0,19,10.5,11.75,Enrolled
1,1,1,1,1,27,1,1,0,0,19,12.5,11.0,Enrolled
1,1,1,1,22,27,1,1,0,0,22,12.833333333333334,12.5,Enrolled
1,1,1,1,13,1,1,1,1,0,18,15.571428571428571,16.142857142857142,Graduate
1,1,1,1,22,27,1,1,0,0,18,12.0,11.8,Dropout
1,1,1,1,23,28,1,1,0,0,19,11.25,11.333333333333334,Dropout
1,1,1,1,1,1,1,1,0,0,18,0.0,0.0,Graduate
1,1,1,1,1,14,1,1,0,0,21,12.285714285714286,14.25,Enrolled
1,1,1,1,1,14,1,1,0,0,18,11.0,10.333333333333334,Enrolled
1,1,14,1,13,28,1,1,0,0,19,12.142857142857142,13.6,Graduate
1,1,12,1,1,14,0,1,0,0,27,11.5,0.0,Dropout
1,1,16,1,23,28,1,1,0,0,20,12.545454545454543,11.625,Enrolled
1,1,1,1,3,14,1,1,0,0,20,13.0,13.0,Graduate
1,1,1,1,4,3,1,1,0,0,18,12.8875,12.8875,Graduate
1,1,1,1,23,14,1,1,0,0,18,12.666666666666666,13.6,Enrolled
1,1,1,1,23,14,1,1,0,0,18,12.833333333333334,12.571428571428571,Graduate
1,1,1,1,1,28,1,1,0,0,18,10.666666666666666,12.5,Dropout
1,1,1,1,13,27,1,1,0,0,18,13.0,12.4,Enrolled
1,1,1,1,13,14,1,0,0,0,18,11.983333333333334,12.28125,Graduate
1,0,11,1,19,24,0,0,0,0,37,0.0,0.0,Dropout
2,0,1,1,23,27,1,0,1,0,36,11.833333333333334,11.5,Graduate
2,1,12,1,13,14,1,0,0,0,26,12.666666666666666,11.0,Dropout
1,1,1,1,22,28,1,0,0,0,19,13.75,14.5,Graduate
1,0,1,1,22,1,1,0,0,0,24,11.4,11.8,Dropout
1,1,1,21,13,1,1,0,1,1,19,13.166666666666666,13.0,Dropout
1,1,1,1,1,1,1,0,1,0,20,12.833333333333334,11.8,Graduate
1,1,1,1,13,3,1,0,0,0,19,14.125,14.5,Graduate
1,1,1,1,23,27,1,0,0,0,21,11.666666666666666,13.0,Graduate
2,1,1,1,22,27,0,0,0,0,50,10.25,11.25,Dropout
2,1,1,1,22,27,1,0,0,0,47,12.514285714285716,11.75,Dropout
1,1,1,1,1,14,1,0,0,0,24,11.5,10.444444444444445,Dropout
1,0,1,1,22,27,0,0,0,0,48,10.0,0.0,Dropout
1,1,1,1,22,2,1,0,1,0,18,15.714285714285714,12.77777777777778,Graduate
1,0,14,1,22,27,1,1,0,0,32,12.5,11.0,Dropout
1,1,1,1,13,3,0,1,0,0,20,12.0,12.75,Dropout
1,1,1,1,22,28,1,1,0,0,24,0.0,0.0,Dropout
2,1,12,1,22,28,1,1,0,0,53,12.25,11.75,Graduate
2,1,12,1,13,14,0,1,0,0,42,0.0,0.0,Dropout
